ImageId,Label
604,4
605,6
606,13
607,4
608,20
609,7
610,1
611,19
612,21
613,7
614,6
615,15
616,8
617,14
618,17
619,15
620,0
621,11
622,22
623,12
624,13
625,21
626,4
627,7
628,18
629,12
630,21
631,1
632,16
633,15
634,8
635,15
636,23
637,19
638,15
639,20
640,7
641,21
642,21
643,0
644,10
645,12
646,6
647,13
648,12
649,5
650,20
651,5
652,12
653,13
654,4
655,10
656,7
657,11
658,0
659,3
660,11
661,12
662,7
663,12
664,4
665,5
666,12
667,21
668,11
669,7
670,24
671,4
672,2
673,8
674,4
675,24
676,10
677,3
678,0
679,23
680,4
681,10
682,4
683,19
684,20
685,12
686,11
687,6
688,12
689,15
690,18
691,19
692,13
693,4
694,10
695,5
696,18
697,24
698,3
699,7
700,2
701,1
702,8
703,0
704,4
705,6
706,15
707,15
708,4
709,15
710,5
711,3
712,5
713,24
714,12
715,8
716,17
717,10
718,15
719,16
720,20
721,12
722,21
723,23
724,7
725,4
726,15
727,12
728,7
729,24
730,19
731,7
732,23
733,15
734,1
735,4
736,15
737,14
738,13
739,0
740,19
741,6
742,1
743,17
744,10
745,7
746,10
747,10
748,1
749,6
750,10
751,20
752,12
753,23
754,19
755,2
756,15
757,21
758,7
759,6
760,3
761,0
762,18
763,21
764,24
765,5
766,4
767,4
768,15
769,7
770,4
771,19
772,12
773,8
774,11
775,1
776,19
777,19
778,6
779,1
780,20
781,18
782,6
783,15
784,5
785,24
786,19
787,3
788,22
789,7
790,5
791,8
792,10
793,0
794,1
795,7
796,4
797,24
798,6
799,12
800,14
801,22
802,1
803,1
804,19
805,15
806,18
807,21
808,11
809,6
810,3
811,4
812,8
813,6
814,2
815,12
816,14
817,0
818,10
819,24
820,13
821,2
822,12
823,14
824,23
825,6
826,7
827,4
828,20
829,24
830,1
831,24
832,0
833,5
834,7
835,23
836,2
837,22
838,19
839,21
840,6
841,21
842,22
843,13
844,10
845,24
846,7
847,15
848,20
849,13
850,7
851,10
852,3
853,8
854,1
855,1
856,3
857,1
858,4
859,0
860,19
861,6
862,15
863,11
864,7
865,13
866,15
867,0
868,10
869,12
870,0
871,7
872,20
873,5
874,5
875,4
876,23
877,1
878,17
879,4
880,20
881,7
882,5
883,4
884,7
885,23
886,4
887,15
888,10
889,10
890,21
891,15
892,10
893,3
894,8
895,7
896,7
897,4
898,1
899,6
900,8
901,21
902,2
903,22
904,1
905,18
906,1
907,14
908,16
909,14
910,2
911,12
912,10
913,5
914,12
915,7
916,1
917,1
918,24
919,13
920,7
921,14
922,21
923,6
924,19
925,18
926,4
927,21
928,19
929,4
930,4
931,6
932,13
933,1
934,15
935,0
936,8
937,0
938,14
939,12
940,7
941,21
942,8
943,12
944,10
945,2
946,1
947,19
948,2
949,24
950,21
951,8
952,24
953,3
954,18
955,0
956,6
957,1
958,11
959,21
960,14
961,6
962,0
963,11
964,24
965,13
966,19
967,24
968,13
969,4
970,16
971,0
972,0
973,6
974,22
975,10
976,1
977,4
978,5
979,7
980,5
981,16
982,4
983,11
984,14
985,0
986,12
987,24
988,22
989,7
990,15
991,12
992,16
993,2
994,22
995,1
996,5
997,24
998,4
999,8
1000,6
1001,3
1002,21
1003,6
1004,0
1005,4
1006,21
1007,7
1008,24
1009,23
1010,14
1011,11
1012,11
1013,1
1014,10
1015,10
1016,15
1017,1
1018,5
1019,24
1020,0
1021,21
1022,20
1023,5
1024,22
1025,20
1026,6
1027,7
1028,5
1029,20
1030,10
1031,4
1032,6
1033,12
1034,12
1035,5
1036,23
1037,7
1038,17
1039,12
1040,14
1041,10
1042,10
1043,15
1044,20
1045,0
1046,7
1047,7
1048,1
1049,10
1050,20
1051,21
1052,6
1053,15
1054,19
1055,10
1056,10
1057,1
1058,0
1059,13
1060,0
1061,1
1062,14
1063,5
1064,19
1065,16
1066,2
1067,18
1068,17
1069,20
1070,2
1071,1
1072,15
1073,7
1074,4
1075,2
1076,2
1077,0
1078,24
1079,4
1080,13
1081,4
1082,18
1083,14
1084,20
1085,21
1086,16
1087,0
1088,18
1089,24
1090,18
1091,12
1092,3
1093,12
1094,8
1095,24
1096,24
1097,10
1098,13
1099,4
1100,1
1101,7
1102,7
1103,19
1104,14
1105,11
1106,21
1107,0
1108,24
1109,16
1110,7
1111,8
1112,8
1113,11
1114,1
1115,4
1116,20
1117,7
1118,11
1119,3
1120,4
1121,10
1122,21
1123,0
1124,8
1125,7
1126,15
1127,4
1128,2
1129,4
1130,20
1131,16
1132,15
1133,22
1134,10
1135,19
1136,18
1137,13
1138,0
1139,4
1140,1
1141,12
1142,20
1143,5
1144,17
1145,11
1146,0
1147,3
1148,21
1149,2
1150,1
1151,17
1152,4
1153,3
1154,20
1155,2
1156,3
1157,13
1158,23
1159,15
1160,4
1161,5
1162,13
1163,4
1164,21
1165,10
1166,22
1167,23
1168,16
1169,11
1170,21
1171,6
1172,6
1173,4
1174,20
1175,14
1176,24
1177,5
1178,14
1179,7
1180,2
1181,19
1182,5
1183,0
1184,24
1185,18
1186,23
1187,15
1188,21
1189,4
1190,12
1191,0
1192,15
1193,5
1194,1
1195,12
1196,22
1197,8
1198,6
1199,1
1200,11
1201,1
1202,7
1203,13
1204,19
1205,7
1206,16
1207,22
1208,6
1209,4
1210,12
1211,14
1212,1
1213,13
1214,3
1215,12
1216,18
1217,3
1218,24
1219,7
1220,16
1221,19
1222,19
1223,3
1224,14
1225,21
1226,24
1227,3
1228,8
1229,24
1230,21
1231,4
1232,19
1233,21
1234,4
1235,4
1236,19
1237,0
1238,0
1239,6
1240,23
1241,0
1242,1
1243,18
1244,8
1245,15
1246,15
1247,7
1248,11
1249,8
1250,20
1251,7
1252,14
1253,2
1254,1
1255,4
1256,24
1257,5
1258,14
1259,24
1260,21
1261,1
1262,24
1263,3
1264,19
1265,2
1266,21
1267,8
1268,20
1269,2
1270,3
1271,2
1272,8
1273,10
1274,1
1275,24
1276,20
1277,19
1278,24
1279,15
1280,6
1281,11
1282,19
1283,14
1284,10
1285,10
1286,3
1287,20
1288,2
1289,19
1290,14
1291,7
1292,8
1293,3
1294,23
1295,24
1296,4
1297,24
1298,20
1299,7
1300,1
1301,15
1302,13
1303,23
1304,14
1305,7
1306,3
1307,2
1308,3
1309,0
1310,7
1311,21
1312,10
1313,7
1314,18
1315,18
1316,1
1317,5
1318,2
1319,8
1320,1
1321,11
1322,1
1323,13
1324,21
1325,7
1326,23
1327,5
1328,7
1329,8
1330,19
1331,1
1332,19
1333,0
1334,15
1335,15
1336,5
1337,4
1338,10
1339,6
1340,15
1341,6
1342,18
1343,4
1344,8
1345,6
1346,10
1347,15
1348,21
1349,23
1350,11
1351,4
1352,21
1353,14
1354,13
1355,21
1356,15
1357,23
1358,10
1359,6
1360,13
1361,6
1362,15
1363,5
1364,10
1365,16
1366,16
1367,6
1368,2
1369,17
1370,10
1371,13
1372,12
1373,1
1374,22
1375,20
1376,5
1377,19
1378,8
1379,5
1380,12
1381,4
1382,17
1383,7
1384,17
1385,4
1386,1
1387,1
1388,12
1389,21
1390,13
1391,13
1392,13
1393,4
1394,20
1395,11
1396,6
1397,23
1398,21
1399,13
1400,2
1401,22
1402,7
1403,21
1404,8
1405,18
1406,20
1407,0
1408,11
1409,11
1410,20
1411,14
1412,23
1413,15
1414,3
1415,11
1416,4
1417,24
1418,3
1419,15
1420,4
1421,18
1422,21
1423,3
1424,1
1425,2
1426,7
1427,1
1428,6
1429,1
1430,18
1431,10
1432,20
1433,1
1434,4
1435,10
1436,7
1437,14
1438,1
1439,20
1440,19
1441,2
1442,24
1443,8
1444,2
1445,13
1446,12
1447,4
1448,11
1449,6
1450,23
1451,0
1452,10
1453,20
1454,4
1455,2
1456,12
1457,15
1458,16
1459,19
1460,7
1461,21
1462,3
1463,13
1464,24
1465,4
1466,15
1467,14
1468,0
1469,0
1470,15
1471,16
1472,11
1473,12
1474,1
1475,0
1476,0
1477,10
1478,15
1479,16
1480,0
1481,2
1482,4
1483,21
1484,8
1485,14
1486,6
1487,24
1488,0
1489,1
1490,12
1491,20
1492,10
1493,18
1494,4
1495,6
1496,0
1497,23
1498,7
1499,22
1500,19
1501,12
1502,6
1503,6
1504,22
1505,23
1506,24
1507,3
1508,17
1509,0
1510,21
1511,18
1512,17
1513,24
1514,24
1515,0
1516,19
1517,0
1518,0
1519,10
1520,22
1521,10
1522,1
1523,13
1524,15
1525,12
1526,22
1527,7
1528,1
1529,7
1530,17
1531,1
1532,21
1533,7
1534,22
1535,21
1536,16
1537,24
1538,3
1539,13
1540,22
1541,4
1542,11
1543,4
1544,4
1545,16
1546,21
1547,15
1548,20
1549,19
1550,24
1551,11
1552,16
1553,1
1554,21
1555,6
1556,6
1557,18
1558,5
1559,5
1560,8
1561,22
1562,21
1563,14
1564,8
1565,10
1566,5
1567,2
1568,4
1569,7
1570,4
1571,15
1572,8
1573,7
1574,20
1575,3
1576,24
1577,5
1578,24
1579,22
1580,7
1581,23
1582,1
1583,8
1584,8
1585,6
1586,5
1587,15
1588,2
1589,1
1590,19
1591,12
1592,7
1593,21
1594,3
1595,1
1596,11
1597,21
1598,21
1599,7
1600,13
1601,20
1602,15
1603,24
1604,21
1605,4
1606,10
1607,14
1608,15
1609,10
1610,3
1611,14
1612,23
1613,2
1614,18
1615,12
1616,18
1617,7
1618,7
1619,13
1620,19
1621,13
1622,6
1623,23
1624,19
1625,6
1626,18
1627,23
1628,14
1629,19
1630,4
1631,4
1632,13
1633,12
1634,21
1635,19
1636,1
1637,19
1638,14
1639,12
1640,22
1641,22
1642,10
1643,7
1644,3
1645,0
1646,1
1647,24
1648,19
1649,20
1650,21
1651,0
1652,12
1653,19
1654,13
1655,8
1656,1
1657,10
1658,0
1659,1
1660,7
1661,7
1662,11
1663,13
1664,18
1665,2
1666,11
1667,15
1668,20
1669,14
1670,11
1671,18
1672,20
1673,8
1674,7
1675,12
1676,22
1677,21
1678,15
1679,1
1680,10
1681,14
1682,0
1683,10
1684,7
1685,4
1686,24
1687,8
1688,22
1689,12
1690,10
1691,23
1692,3
1693,12
1694,7
1695,13
1696,15
1697,19
1698,18
1699,4
1700,1
1701,7
1702,0
1703,22
1704,7
1705,19
1706,22
1707,24
1708,10
1709,7
1710,13
1711,1
1712,7
1713,19
1714,15
1715,14
1716,11
1717,15
1718,21
1719,23
1720,7
1721,24
1722,23
1723,6
1724,15
1725,1
1726,16
1727,0
1728,7
1729,19
1730,15
1731,13
1732,2
1733,22
1734,12
1735,13
1736,7
1737,24
1738,11
1739,11
1740,1
1741,1
1742,1
1743,14
1744,14
1745,10
1746,13
1747,19
1748,20
1749,7
1750,0
1751,14
1752,15
1753,17
1754,5
1755,7
1756,7
1757,2
1758,7
1759,22
1760,17
1761,0
1762,12
1763,21
1764,19
1765,0
1766,4
1767,21
1768,6
1769,2
1770,24
1771,22
1772,10
1773,12
1774,13
1775,21
1776,23
1777,15
1778,5
1779,23
1780,2
1781,24
1782,7
1783,22
1784,8
1785,22
1786,5
1787,10
1788,10
1789,5
1790,7
1791,0
1792,1
1793,1
1794,22
1795,12
1796,8
1797,22
1798,13
1799,6
1800,5
1801,21
1802,7
1803,2
1804,23
1805,21
1806,7
1807,14
1808,23
1809,7
1810,15
1811,7
1812,13
1813,1
1814,4
1815,11
1816,3
1817,12
1818,18
1819,8
1820,1
1821,12
1822,4
1823,18
1824,18
1825,2
1826,10
1827,18
1828,5
1829,21
1830,23
1831,17
1832,23
1833,15
1834,7
1835,21
1836,8
1837,12
1838,20
1839,1
1840,24
1841,15
1842,4
1843,13
1844,17
1845,16
1846,20
1847,1
1848,24
1849,14
1850,4
1851,11
1852,3
1853,24
1854,19
1855,12
1856,4
1857,6
1858,16
1859,18
1860,12
1861,20
1862,4
1863,1
1864,3
1865,3
1866,0
1867,24
1868,14
1869,2
1870,21
1871,21
1872,6
1873,14
1874,12
1875,21
1876,16
1877,1
1878,6
1879,4
1880,20
1881,4
1882,3
1883,21
1884,1
1885,10
1886,17
1887,0
1888,0
1889,4
1890,19
1891,13
1892,14
1893,23
1894,13
1895,24
1896,7
1897,23
1898,10
1899,4
1900,2
1901,22
1902,10
1903,15
1904,17
1905,14
1906,1
1907,13
1908,4
1909,1
1910,18
1911,6
1912,1
1913,2
1914,13
1915,24
1916,13
1917,22
1918,16
1919,2
1920,22
1921,13
1922,15
1923,23
1924,12
1925,5
1926,14
1927,16
1928,7
1929,4
1930,2
1931,1
1932,21
1933,14
1934,4
1935,1
1936,4
1937,5
1938,11
1939,24
1940,1
1941,7
1942,8
1943,2
1944,3
1945,24
1946,0
1947,11
1948,12
1949,4
1950,15
1951,16
1952,11
1953,2
1954,4
1955,23
1956,0
1957,21
1958,17
1959,2
1960,7
1961,17
1962,12
1963,2
1964,19
1965,19
1966,12
1967,21
1968,6
1969,18
1970,12
1971,13
1972,20
1973,4
1974,5
1975,23
1976,24
1977,18
1978,24
1979,8
1980,6
1981,7
1982,22
1983,17
1984,2
1985,0
1986,2
1987,22
1988,8
1989,4
1990,23
1991,4
1992,8
1993,18
1994,24
1995,14
1996,8
1997,4
1998,4
1999,24
2000,14
2001,2
2002,2
2003,8
2004,6
2005,24
2006,4
2007,18
2008,16
2009,23
2010,23
2011,2
2012,1
2013,15
2014,20
2015,13
2016,20
2017,19
2018,12
2019,11
2020,20
2021,4
2022,16
2023,15
2024,18
2025,18
2026,0
2027,4
2028,11
2029,12
2030,2
2031,7
2032,6
2033,23
2034,5
2035,22
2036,3
2037,23
2038,13
2039,22
2040,21
2041,15
2042,7
2043,13
2044,6
2045,21
2046,1
2047,22
2048,14
2049,7
2050,7
2051,19
2052,12
2053,24
2054,8
2055,0
2056,3
2057,14
2058,18
2059,24
2060,1
2061,1
2062,1
2063,22
2064,23
2065,20
2066,13
2067,18
2068,7
2069,2
2070,12
2071,0
2072,0
2073,7
2074,11
2075,6
2076,24
2077,17
2078,13
2079,19
2080,15
2081,3
2082,21
2083,4
2084,23
2085,19
2086,11
2087,3
2088,6
2089,18
2090,4
2091,22
2092,15
2093,1
2094,16
2095,7
2096,19
2097,6
2098,5
2099,2
2100,12
2101,12
2102,23
2103,5
2104,18
2105,12
2106,2
2107,6
2108,1
2109,8
2110,0
2111,10
2112,4
2113,17
2114,6
2115,8
2116,7
2117,21
2118,22
2119,12
2120,2
2121,24
2122,16
2123,22
2124,7
2125,5
2126,24
2127,4
2128,11
2129,3
2130,2
2131,16
2132,11
2133,16
2134,21
2135,24
2136,14
2137,24
2138,17
2139,1
2140,13
2141,19
2142,21
2143,16
2144,4
2145,16
2146,13
2147,20
2148,21
2149,4
2150,12
2151,23
2152,12
2153,12
2154,23
2155,11
2156,2
2157,15
2158,7
2159,15
2160,19
2161,16
2162,7
2163,13
2164,23
2165,17
2166,5
2167,2
2168,21
2169,19
2170,17
2171,22
2172,20
2173,1
2174,20
2175,5
2176,4
2177,7
2178,10
2179,2
2180,3
2181,6
2182,21
2183,15
2184,4
2185,6
2186,0
2187,14
2188,21
2189,12
2190,14
2191,21
2192,21
2193,11
2194,7
2195,22
2196,10
2197,11
2198,4
2199,3
2200,14
2201,1
2202,10
2203,8
2204,22
2205,24
2206,4
2207,5
2208,21
2209,23
2210,21
2211,16
2212,14
2213,16
2214,6
2215,23
2216,7
2217,7
2218,2
2219,4
2220,23
2221,15
2222,7
2223,16
2224,24
2225,0
2226,22
2227,11
2228,12
2229,24
2230,6
2231,5
2232,11
2233,12
2234,4
2235,12
2236,3
2237,6
2238,0
2239,23
2240,24
2241,6
2242,1
2243,7
2244,7
2245,0
2246,6
2247,4
2248,6
2249,5
2250,23
2251,1
2252,21
2253,8
2254,10
2255,20
2256,2
2257,0
2258,4
2259,10
2260,24
2261,7
2262,19
2263,24
2264,18
2265,4
2266,7
2267,5
2268,18
2269,17
2270,21
2271,11
2272,5
2273,2
2274,19
2275,20
2276,3
2277,24
2278,19
2279,7
2280,1
2281,1
2282,14
2283,10
2284,19
2285,2
2286,2
2287,3
2288,12
2289,23
2290,14
2291,7
2292,6
2293,18
2294,6
2295,22
2296,2
2297,19
2298,11
2299,23
2300,14
2301,0
2302,2
2303,5
2304,12
2305,6
2306,10
2307,12
2308,6
2309,17
2310,21
2311,3
2312,20
2313,10
2314,11
2315,13
2316,15
2317,10
2318,4
2319,16
2320,5
2321,2
2322,22
2323,21
2324,0
2325,1
2326,19
2327,23
2328,23
2329,21
2330,8
2331,7
2332,22
2333,13
2334,24
2335,21
2336,3
2337,17
2338,22
2339,12
2340,18
2341,20
2342,12
2343,5
2344,1
2345,13
2346,4
2347,19
2348,3
2349,11
2350,4
2351,0
2352,12
2353,4
2354,10
2355,16
2356,2
2357,13
2358,12
2359,10
2360,4
2361,18
2362,16
2363,7
2364,7
2365,20
2366,20
2367,14
2368,1
2369,3
2370,7
2371,2
2372,1
2373,20
2374,15
2375,15
2376,24
2377,7
2378,1
2379,12
2380,13
2381,4
2382,20
2383,6
2384,6
2385,15
2386,15
2387,15
2388,22
2389,13
2390,4
2391,8
2392,1
2393,10
2394,20
2395,8
2396,8
2397,15
2398,8
2399,6
2400,10
2401,10
2402,10
2403,19
2404,6
2405,11
2406,21
2407,7
2408,24
2409,14
2410,7
2411,11
2412,5
2413,2
2414,10
2415,4
2416,22
2417,16
2418,23
2419,21
2420,19
2421,2
2422,10
2423,15
2424,2
2425,4
2426,10
2427,19
2428,5
2429,21
2430,10
2431,14
2432,13
2433,6
2434,12
2435,21
2436,15
2437,2
2438,20
2439,4
2440,7
2441,12
2442,1
2443,15
2444,0
2445,14
2446,13
2447,10
2448,4
2449,7
2450,4
2451,3
2452,21
2453,1
2454,21
2455,21
2456,5
2457,4
2458,11
2459,4
2460,20
2461,1
2462,15
2463,19
2464,8
2465,20
2466,4
2467,5
2468,23
2469,23
2470,2
2471,4
2472,15
2473,5
2474,8
2475,12
2476,24
2477,4
2478,14
2479,15
2480,15
2481,19
2482,23
2483,13
2484,5
2485,4
2486,2
2487,0
2488,12
2489,23
2490,6
2491,10
2492,11
2493,21
2494,19
2495,7
2496,16
2497,10
2498,15
2499,22
2500,0
2501,16
2502,3
2503,19
2504,14
2505,8
2506,21
2507,4
2508,11
2509,5
2510,4
2511,20
2512,23
2513,20
2514,14
2515,15
2516,1
2517,11
2518,7
2519,24
2520,4
2521,11
2522,4
2523,11
2524,1
2525,1
2526,2
2527,8
2528,4
2529,10
2530,23
2531,13
2532,1
2533,10
2534,23
2535,12
2536,20
2537,12
2538,12
2539,4
2540,12
2541,10
2542,20
2543,1
2544,22
2545,5
2546,14
2547,22
2548,23
2549,8
2550,18
2551,16
2552,24
2553,12
2554,12
2555,24
2556,6
2557,3
2558,21
2559,8
2560,1
2561,24
2562,15
2563,24
2564,24
2565,24
2566,0
2567,19
2568,0
2569,22
2570,17
2571,8
2572,23
2573,6
2574,7
2575,0
2576,12
2577,0
2578,14
2579,14
2580,13
2581,18
2582,17
2583,12
2584,0
2585,13
2586,20
2587,7
2588,8
2589,16
2590,13
2591,21
2592,22
2593,23
2594,3
2595,21
2596,8
2597,15
2598,12
2599,0
2600,4
2601,14
2602,8
2603,6
2604,4
2605,7
2606,3
2607,11
2608,13
2609,19
2610,2
2611,6
2612,4
2613,23
2614,12
2615,15
2616,20
2617,7
2618,24
2619,13
2620,4
2621,20
2622,0
2623,0
2624,5
2625,5
2626,11
2627,24
2628,23
2629,10
2630,0
2631,7
2632,6
2633,7
2634,6
2635,15
2636,11
2637,13
2638,15
2639,7
2640,6
2641,7
2642,24
2643,18
2644,1
2645,14
2646,0
2647,15
2648,21
2649,2
2650,6
2651,11
2652,22
2653,18
2654,1
2655,14
2656,19
2657,20
2658,12
2659,7
2660,4
2661,10
2662,11
2663,12
2664,1
2665,10
2666,10
2667,8
2668,14
2669,6
2670,24
2671,6
2672,13
2673,6
2674,7
2675,18
2676,14
2677,6
2678,4
2679,23
2680,17
2681,13
2682,19
2683,5
2684,0
2685,17
2686,7
2687,23
2688,4
2689,6
2690,17
2691,4
2692,1
2693,4
2694,14
2695,24
2696,20
2697,14
2698,0
2699,0
2700,3
2701,13
2702,16
2703,8
2704,2
2705,19
2706,5
2707,4
2708,11
2709,7
2710,13
2711,14
2712,3
2713,10
2714,2
2715,4
2716,20
2717,20
2718,19
2719,2
2720,15
2721,10
2722,10
2723,3
2724,0
2725,12
2726,18
2727,4
2728,22
2729,21
2730,16
2731,2
2732,4
2733,4
2734,4
2735,13
2736,14
2737,12
2738,0
2739,12
2740,12
2741,4
2742,4
2743,13
2744,12
2745,5
2746,10
2747,17
2748,15
2749,7
2750,16
2751,20
2752,24
2753,20
2754,13
2755,14
2756,4
2757,6
2758,0
2759,16
2760,3
2761,2
2762,4
2763,24
2764,18
2765,23
2766,13
2767,23
2768,12
2769,4
2770,7
2771,12
2772,0
2773,15
2774,22
2775,4
2776,5
2777,3
2778,21
2779,12
2780,10
2781,6
2782,0
2783,15
2784,4
2785,2
2786,7
2787,23
2788,4
2789,8
2790,3
2791,22
2792,19
2793,24
2794,8
2795,17
2796,8
2797,13
2798,7
2799,3
2800,4
2801,7
2802,24
2803,11
2804,23
2805,14
2806,0
2807,13
2808,15
2809,24
2810,2
2811,12
2812,8
2813,20
2814,7
2815,18
2816,7
2817,23
2818,2
2819,4
2820,18
2821,20
2822,1
2823,12
2824,11
2825,4
2826,3
2827,6
2828,7
2829,18
2830,2
2831,13
2832,13
2833,17
2834,19
2835,10
2836,20
2837,2
2838,15
2839,4
2840,24
2841,3
2842,12
2843,15
2844,20
2845,0
2846,4
2847,13
2848,17
2849,15
2850,15
2851,1
2852,1
2853,21
2854,21
2855,8
2856,2
2857,20
2858,13
2859,7
2860,3
2861,21
2862,15
2863,16
2864,4
2865,13
2866,4
2867,24
2868,4
2869,12
2870,10
2871,12
2872,0
2873,2
2874,1
2875,6
2876,24
2877,12
2878,20
2879,23
2880,22
2881,6
2882,1
2883,19
2884,6
2885,7
2886,2
2887,15
2888,2
2889,10
2890,1
2891,12
2892,14
2893,20
2894,0
2895,1
2896,23
2897,16
2898,4
2899,10
2900,0
2901,1
2902,0
2903,4
2904,8
2905,6
2906,13
2907,1
2908,20
2909,4
2910,2
2911,7
2912,1
2913,7
2914,20
2915,17
2916,15
2917,20
2918,21
2919,11
2920,0
2921,2
2922,21
2923,21
2924,11
2925,10
2926,13
2927,10
2928,0
2929,20
2930,4
2931,20
2932,20
2933,22
2934,21
2935,10
2936,10
2937,22
2938,12
2939,21
2940,1
2941,1
2942,17
2943,14
2944,4
2945,4
2946,0
2947,17
2948,8
2949,0
2950,13
2951,21
2952,4
2953,10
2954,14
2955,15
2956,20
2957,6
2958,1
2959,24
2960,19
2961,6
2962,7
2963,2
2964,11
2965,0
2966,1
2967,14
2968,13
2969,22
2970,12
2971,13
2972,10
2973,7
2974,21
2975,12
2976,20
2977,2
2978,16
2979,21
2980,21
2981,13
2982,12
2983,8
2984,2
2985,7
2986,5
2987,21
2988,8
2989,6
2990,21
2991,12
2992,2
2993,20
2994,21
2995,24
2996,2
